"id","group","page","word","image","audio","audioMeaning","audioExample","textMeaning","textExample","transcription","__v","textExampleTranslate","textMeaningTranslate","wordTranslate"
"5e9f5ee35eb9e72bc21afcc9",3,14,"magnet","files/15_2091.jpg","files/15_2091.mp3","files/15_2091_meaning.mp3","files/15_2091_example.mp3","A <i>magnet</i> is a piece of iron or other material which attracts iron toward it.","I used a <b>magnet</b> to pick up the nails that were scattered on the floor.","[mǽgnit]",0,"Я использовал магнит, чтобы поднять гвозди, которые были разбросаны по полу","Магнит - это кусок железа или другого материала, который притягивает к себе железо","магнит"
"5e9f5ee35eb9e72bc21afcca",3,14,"intimate","files/15_2090.jpg","files/15_2090.mp3","files/15_2090_meaning.mp3","files/15_2090_example.mp3","When a relationship is <i>intimate</i>, the two things are very closely connected.","I only tell my secrets to my most <b>intimate</b> friends.","[íntəmit]",0,"Я делюсь своими секретами только с самыми близкими друзьями","Когда отношения близки, две вещи очень тесно связаны","намекнуть"
"5e9f5ee35eb9e72bc21afccb",3,14,"metabolism","files/15_2092.jpg","files/15_2092.mp3","files/15_2092_meaning.mp3","files/15_2092_example.mp3","A person’s <i>metabolism</i> is the way chemical processes in their body use energy.","If you exercise every day, your <b>metabolism</b> speeds up.","[mətǽbəlìzəm]",0,"Если вы тренируетесь каждый день, ваш метаболизм ускоряется","Метаболизм человека - это способ, которым химические процессы в его организме используют энергию","метаболизм"
"5e9f5ee35eb9e72bc21afccc",3,14,"microchip","files/15_2093.jpg","files/15_2093.mp3","files/15_2093_meaning.mp3","files/15_2093_example.mp3","A <i>microchip</i> is a small device in a computer that holds information.","I can put more data on my computer if I buy a more powerful <b>microchip</b>.","[máikroutʃìp]",0,"Я могу разместить больше данных на своем компьютере, если куплю более мощный микрочип","Микрочип - это небольшое устройство в компьютере, которое содержит информацию","микрочип"
"5e9f5ee35eb9e72bc21afccd",3,14,"phase","files/15_2094.jpg","files/15_2094.mp3","files/15_2094_meaning.mp3","files/15_2094_example.mp3","A <i>phase</i> is a stage in a process or the gradual development of something.","The first <b>phase</b> in the recycling project involves finding volunteers to help out.","[feiz]",0,"Первая фаза в проекте по утилизации включает поиск добровольцев, чтобы помочь","Фаза - это стадия в процессе или постепенное развитие чего-либо","фаза"
"5e9f5ee35eb9e72bc21afcce",3,14,"pinch","files/15_2095.jpg","files/15_2095.mp3","files/15_2095_meaning.mp3","files/15_2095_example.mp3","To <i>pinch</i> means to take a piece of skin between one’s fingers and squeeze.","I <b>pinched</b> my nose so I couldn’t smell the odor from the garbage.","[pintʃ]",0,"Я ущипнул себя за нос, чтобы не чувствовать запах мусора","Ущипнуть означает взять кусок кожи между пальцами и сжать","зажать"
"5e9f5ee35eb9e72bc21afccf",3,14,"quantum","files/15_2097.jpg","files/15_2097.mp3","files/15_2097_meaning.mp3","files/15_2097_example.mp3","When something is <i>quantum</i>, it relates to the behavior of atomic particles.","The physics student studied <b>quantum</b> mechanics.","[kwɑ́ntəm]",0,"Студент-физик изучал квантовую механику","Когда что-то является квантовым, это относится к поведению атомных частиц","квант"
"5e9f5ee35eb9e72bc21afcd0",3,14,"prevalent","files/15_2096.jpg","files/15_2096.mp3","files/15_2096_meaning.mp3","files/15_2096_example.mp3","When something is <i>prevalent</i>, it is common.","Growing a beard is more <b>prevalent</b> in some countries than in others.","[prévələnt]",0,"В некоторых странах отращивание бороды более распространено, чем в других","Когда что-то распространено, это распространено","превалирует"
"5e9f5ee35eb9e72bc21afcd1",3,14,"ratio","files/15_2098.jpg","files/15_2098.mp3","files/15_2098_meaning.mp3","files/15_2098_example.mp3","A <i>ratio</i> is a relationship between two things expressed in numbers or amounts.","The boy-to-girl <b>ratio</b> is one to three.","[réiʃou]",0,"Соотношение мальчиков и девочек составляет один к трем","Соотношение - это отношение между двумя вещами, выраженными в цифрах или количествах","отношение"
"5e9f5ee35eb9e72bc21afcd2",3,14,"spiral","files/15_2099.jpg","files/15_2099.mp3","files/15_2099_meaning.mp3","files/15_2099_example.mp3","A <i>spiral</i> is a shape which winds round and round as if around a cylinder.","A strand of DNA looks like two interlocking <b>spirals</b>.","[spáiərəl]",0,"Нить ДНК выглядит как две взаимосвязанные спирали","Спираль - это форма, которая вращается вокруг и вокруг, как будто вокруг цилиндра","спираль"
"5e9f5ee35eb9e72bc21afcd3",3,14,"viral","files/15_2100.jpg","files/15_2100.mp3","files/15_2100_meaning.mp3","files/15_2100_example.mp3","When something is <i>viral</i>, it is a disease or infection that is caused by a virus.","The girl was in bed for a week when she had a <b>viral</b> infection.","[váiərəl]",0,"Девушка была в постели неделю, когда у нее была вирусная инфекция","Когда что-то вирусное, это болезнь или инфекция, вызванная вирусом","вирусный"
"5e9f5ee35eb9e72bc21afcd4",3,15,"administration","files/16_2102.jpg","files/16_2102.mp3","files/16_2102_meaning.mp3","files/16_2102_example.mp3","An <i>administration</i> is the group of people who manage a company or organization.","She hoped she could be promoted to a job in <b>administration</b>.","[ədmìnəstréiʃən]",0,"Она надеялась, что сможет получить должность в администрации","Администрация - это группа людей, которые управляют компанией или организацией","администрация"
